"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Conductivity","","","","","","","","","","","",""
"41","3087391","DD1514","2026-04-14","283","68.6","289","3","","2.6","3.3","1.25","0","68.6","-5.7","- |  - |  - |  -","","","","17.92","0.29","","Pregnant","Vet ck-pg","2026-01-16","156","","2","2026-01-16","Pregnant","64","66","67","70","100.2","468","0","","3","475","104","3","North Milking Cows"
"808","3087269","DD1521","2026-04-14","244","54.7","176","9","","2.7","3.0","1.31","0","54.7","-5.5","- |  - |  - |  -","","","","15.38","0.19","","Pregnant","Vet ck-preg","2026-02-20","113","","2","2026-02-20","Pregnant","64","66","68","65","100.9","468","0","","14","476","103","3","North Milking Cows"
"87","3087609","DD1522","2026-04-14","304","54.7","179","27","","3.8","2.0","1.66","0","54.7","-7.7","- |  - |  - |  -","","","","4.87","0.29","","Pregnant","","2025-10-17","225","","1","2025-10-17","Pregnant","69","70","70","70","102.0","468","0","x","6","463","103","3","North Milking Cows"
"82","3087220","DD1523","2026-04-14","289","35.1","379","5","","2.5","1.4","1.47","0","35.1","0.0","- |  - |  - |  -","","","","5.86","4.76","","Pregnant","Vet ck-pg","2025-12-19","189","","1","2025-12-19","Pregnant","71","73","70","76","100.6","468","0","","3","526","104","3","North Milking Cows"
"803","5927959","DD1524","2026-04-14","264","56.7","825","0","","1.8","2.0","1.27","1","56.7","0.2","- |  - |  - |  -","","","","10.23","0.12","","Off sync program","","2026-02-23","42","","1","","","75","73","76","74","99.3","468","0","","4","505","104","3","North Milking Cows"
"140","3352078","DD1525","2026-04-14","261","50.0","161","8","","2.6","2.9","1.36","1","50.0","-1.5","- |  - |  - |  -","","","","14.32","0.18","","Pregnant","Vet ck-pg","2025-12-19","177","","2","2025-12-19","Pregnant","64","65","65","64","101.1","468","0","","1","442","103","3","North Milking Cows"
"158","3087680","DD1528","2026-04-14","277","52.7","123","19","","3.2","3.1","1.11","0","52.7","-6.0","- |  - |  - |  -","","","","14.11","0.22","","Pregnant","Vet ck-preg","2026-02-20","115","","2","2026-02-20","Pregnant","62","63","64","63","99.0","468","0","","5","419","104","3","North Milking Cows"
"1157","","DD1529","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"206","3543433","DD1530","2026-04-14","264","49.8","174","29","","2.6","2.3","1.52","0","49.8","0.4","- |  - |  - |  -","","","","14.29","0.20","71","Pregnant","Vet ck-Pg","2025-11-21","193","","1","2025-11-21","Pregnant","62","71","63","63","100.6","468","0","x","13","465","101","103","South Milking Cows"
"1162","","DD1533","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"48","3087565","DD1534","2026-04-14","248","54.5","179","13","","2.7","3.0","1.23","0","54.5","-2.4","- |  - |  - |  -","","","","14.04","0.19","","Pregnant","Vet ck-pg","2025-12-19","181","","1","2025-12-19","Pregnant","64","65","65","64","100.8","468","0","","10","414","103","3","North Milking Cows"
"148","3087735","DD1535","2026-04-14","288","65.5","357","20","","2.8","3.3","1.23","0","65.5","-1.3","- |  - |  - |  -","","","","13.39","0.18","105","Pregnant","Vet ck-Pg","2025-11-21","207","","1","2025-11-21","Pregnant","64","66","66","65","102.6","468","0","","13","528","101","103","South Milking Cows"
"262","6634652","DD1537","2026-04-14","293","52.0","267","4","","2.0","2.6","1.33","0","52.0","-1.1","- |  - |  - |  -","","","","13.33","0.21","","Pregnant","Vet ck-preg","2026-02-20","119","","4","2026-02-20","Pregnant","68","69","71","69","97.7","468","0","","8","380","104","3","North Milking Cows"
"1169","","DD1539","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"134","3087229","DD1540","2026-04-14","165","59.7","110","5","","3.0","3.3","1.21","2","59.7","-1.1","- |  - |  - |  -","","","","12.74","0.28","4","Metritis","Vet ck-reck/dirty-clean","2025-12-19","20","","2","","","63","66","67","67","98.1","468","0","","0","385","102","103","South Milking Cows"
"7","3087274","DD1542","2026-04-14","280","45.9","364","13","","2.1","2.0","1.70","0","45.9","-2.2","- |  - |  - |  -","","","","11.36","0.74","","Pregnant","Vet ck-Pg","2025-11-21","205","","2","2025-11-21","Pregnant","69","70","72","70","99.9","468","0","x","4","512","103","3","North Milking Cows"
"207","3086128","DD1543","2026-04-14","267","52.5","245","21","","2.8","2.7","1.17","0","52.5","-8.6","- |  - |  - |  -","","","","12.98","0.16","","Pregnant","Vet ck-Pg","2025-11-21","205","","1","2025-11-21","Pregnant","70","78","70","75","100.4","468","0","","7","602","104","3","North Milking Cows"
"1174","","DD1544","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"15","3087121","DD1546","2026-04-14","288","46.3","161","25","","2.4","2.6","1.39","2","46.3","-2.6","- |  - |  - |  -","","","","12.63","0.20","","Pregnant","Vet ck-pg","2025-12-19","176","","2","2025-12-19","Pregnant","68","70","76","69","99.9","468","0","","10","409","103","108","Main"
"135","3086678","DD1547","","458","","269","199","","2.5","","0.00","81","","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-Pg","2025-11-21","207","","3","2025-11-21","Pregnant","91","80","82","88","99.0","468","0","","0","484","103","1","Default"
"159","3087807","DD1548","2026-04-14","301","69.7","137","9","","3.6","3.7","1.43","0","69.7","-4.0","- |  - |  - |  -","","","","13.33","0.20","","","","","58","","1","","","67","69","70","68","100.9","468","0","","0","458","103","3","North Milking Cows"
"61","3086148","DD1550","2026-04-14","268","50.7","90","31","","2.7","2.9","1.36","1","50.7","-1.1","- |  - |  - |  -","","","","13.26","0.21","","Pregnant","Vet ck-pg","2026-01-16","149","","4","2026-01-16","Pregnant","63","0","63","65","99.3","468","0","","4","550","104","3","North Milking Cows"
"155","3086104","DD1551","2026-04-14","298","45.9","150","68","x","3.4","2.9","1.20","12","45.9","-2.4","- |  - |  - |  -","","","","12.98","0.21","","Pregnant","Vet ck-Pg","2025-11-21","204","","2","2025-11-21","Pregnant","0","75","71","0","97.7","468","0","","52","368","103","3","North Milking Cows"
"1183","","DD1553","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"20","3086114","DD1558","2026-04-14","155","50.3","282","12","","1.9","2.6","1.22","0","50.3","-0.7","- |  - |  - |  -","","","","13.83","0.24","","Female infertility","Vet ck-75+DIM-Fol left,stat right,off sync","2026-02-21","27","","1","","","71","73","76","72","98.4","468","0","","10","465","103","3","North Milking Cows"
"29","3086671","DD1595","2026-04-14","295","50.3","190","4","","2.6","2.6","1.06","0","50.3","-2.4","- |  - |  - |  -","","","","14.70","0.25","","Pregnant","Vet ck-pg","2026-01-16","133","","2","2026-01-16","Pregnant","62","61","60","61","102.2","468","0","","8","333","101","103","South Milking Cows"
"90","3087156","DD1599","2026-04-14","15","56.9","11","1","","2.5","3.1","1.03","1","56.9","4.2","- |  - |  - |  -","","","","12.63","0.27","","","","","","","","","","69","68","70","69","100.4","468","0","","10","649","104","3","North Milking Cows"
"52","3087406","DD1733","2026-04-14","22","65.9","11","8","","3.1","4.0","1.08","2","65.9","-2.6","- |  - |  - |  -","","","","14.74","0.49","","Metritis","","2026-03-31","","","","","","71","71","75","75","99.5","468","0","","14","566","104","3","North Milking Cows"
"1437","","DD1793","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1416","","DD1934","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1428","","DD1946","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1429","","DD1947","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1436","","DD1954 ","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1441","","DD1959","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1491","","DD2010","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","9","Drinking Calves"
"1111","","NL 1235469870","","","","","","","","","0.00","","","","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","108","Main"
"1272","","US 1703","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1286","","US 1734","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-160D","2025-12-19","277","x","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"266","6640786","US 1738","2026-04-14","30","65.9","13","3","","2.6","3.3","1.09","0","65.9","5.1","- |  - |  - |  -","","","","14.89","0.32","","","","","","","","","","70","72","74","70","104.0","468","0","","11","503","103","3","North Milking Cows"
"1291","","US 1741","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-150D","2025-12-19","267","x","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"3","3086603","US 1744","2026-04-14","23","59.1","20","3","","2.3","3.1","0.98","0","59.1","0.4","- |  - |  - |  -","","","","13.76","0.36","","","","","","","","","","67","66","70","66","99.7","468","0","x","2","532","104","3","North Milking Cows"
"1294","","US 1745","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"215","6641856","US 1788","2026-04-14","35","74.7","11","4","","3.4","4.6","1.00","0","74.7","-3.1","- |  - |  - |  -","","","","18.20","0.28","","","","","","","","","","72","72","75","74","100.2","468","0","","0","537","104","3","North Milking Cows"
"1317","","US 1789","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1318","","US 1790","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1325","","US 1815","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1343","","US 1859","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1366","","US 1884","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1367","","US 1885","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1375","","US 1893","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1396","","US 1914","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1398","","US 1916","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1421","","US 1939","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1422","","US 1940","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1423","","US 1941","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1425","","US 1943","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1427","","US 1945","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1432","","US 1950","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1459","","US 1978","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1467","","US 1986","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1468","","US 1987","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1475","","US 1994","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1497","","US 2015","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","9","Drinking Calves"
"1486","","US D2005","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","9","Drinking Calves"
"1426","","US DD 1944","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1326","","US DD1326","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"804","3087379","US DD1393","2026-04-14","417","31.5","159","19","","3.3","3.0","1.29","1","31.5","-3.1","- |  - |  - |  -","","","","11.25","0.11","54","Off sync program","","2026-02-23","2","","4","2026-02-20","Not Pregnant","73","93","83","83","100.6","468","0","","-2","399","102","103","South Milking Cows"
"91","3087334","US DD1396","2026-04-14","462","50.7","139","20","","3.9","3.3","1.44","1","50.7","-4.6","- |  - |  - |  -","","","","17.02","0.27","33","Pregnant","Vet ck-pg","2026-01-16","159","","7","2026-01-16","Pregnant","66","71","71","69","101.5","468","0","","1","438","101","103","South Milking Cows"
"190","3353629","US DD1432","2026-04-14","212","57.3","115","9","","3.4","3.0","1.42","0","57.3","-1.8","- |  - |  - |  -","","","","14.23","0.25","93","Female infertility","Vet ck-57+DIM-cyst left,Cl right, lut","2026-02-20","13","","1","","","72","67","67","0","101.3","468","0","","9","478","102","103","South Milking Cows"
"118","3087755","US DD1456","2026-04-14","337","84.7","168","21","","3.2","4.0","1.29","3","84.7","-1.3","- |  - |  - |  -","","","","15.42","0.36","64","Pregnant","Vet ck-pg","2026-01-16","138","","2","2026-01-16","Pregnant","101","71","70","70","101.5","468","0","","2","513","102","103","South Milking Cows"
"1184","","US DD1554","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"106","3087159","US DD1556","","","0.0","","0","","","","0.00","0","0.0","0.0","- |  - |  - |  -","","","","","","","Fertility cycling","Vet ck-pg ck-open,stat left, Cl right,lut, Vet ck-pg ck-open,stat left, Cl right,lut","2025-11-21","58","","2","2025-11-21","Not Pregnant","","","","","","468","0","","2","207","","1","Default"
"74","3087864","US DD1559","2026-04-14","268","58.0","300","32","","2.9","2.9","1.37","0","58.0","2.0","- |  - |  - |  -","","","","13.19","0.15","","Off sync program","","2025-10-21","27","","5","","","67","67","69","67","100.2","468","0","","-5","510","104","3","North Milking Cows"
"264","6633230","US DD1560","2026-04-14","281","45.9","117","3","","2.6","2.4","1.33","0","45.9","-1.1","- |  - |  - |  -","","","","14.96","0.16","","Pregnant","Vet ck-pg","2026-01-16","139","","2","2026-01-16","Pregnant","67","67","69","68","100.8","468","0","","12","450","104","3","North Milking Cows"
"165","5925519","US DD1563","2026-04-14","293","52.5","179","105","","2.7","2.9","1.27","0","52.5","-0.7","- |  - |  - |  -","","","","14.25","0.19","","Off sync program","","2026-02-23","42","","5","2026-02-20","Not Pregnant","70","67","67","68","98.6","468","0","","14","531","104","108","Main"
"186","3087125","US DD1564","2026-04-14","255","59.5","106","6","","3.9","3.9","1.37","0","59.5","-10.1","- |  - |  - |  -","","","","17.28","0.28","","Pregnant","Vet ck-Pg","2025-11-21","204","","1","2025-11-21","Pregnant","72","71","71","81","102.2","468","0","","-3","581","103","108","Main"
"84","3086109","US DD1565","2026-04-14","259","74.5","119","19","","3.4","4.0","1.23","4","74.5","-9.9","- |  - |  - |  -","","","","15.24","0.31","","Fertility cycling","vet ck-open,CL left,stat right,lut, vet ck-open,CL left,stat right,lut","2026-03-20","23","","3","2026-03-20","Not Pregnant","69","71","71","70","101.7","468","0","","96","350","103","3","North Milking Cows"
"25","3087364","US DD1567","2026-04-14","286","26.9","123","9","","2.8","2.6","1.41","0","26.9","-2.2","- |  - |  - |  -","","","","11.64","0.16","","Pregnant","Vet ck-Pg","2025-11-21","201","","1","2025-11-21","Pregnant","67","70","69","68","98.8","468","0","","-2","297","103","108","Main"
"168","3183540","US DD1568","2026-04-14","262","82.2","258","6","","3.0","3.7","1.14","1","82.2","0.2","- |  - |  - |  -","","","","13.27","0.22","76","Off sync program","","2026-02-23","41","","2","2026-02-20","Not Pregnant","77","80","81","78","101.7","468","0","","9","512","101","108","Main"
"1200","","US DD1569","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-50D","2025-12-19","167","","1","2025-12-19","Pregnant","","","","","","468","","","","","","108","Main"
"1201","","US DD1570","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","108","Main"
"10","3086174","US DD1571","2026-04-14","274","52.2","146","11","","3.2","2.1","1.32","0","52.2","-3.5","- |  - |  - |  -","","","","5.08","0.15","","Pregnant","Vet ck-Pg","2025-11-21","220","","1","2025-11-21","Pregnant","71","70","71","70","101.5","468","0","","14","552","103","108","Main"
"345","3184368","US DD1572","2026-04-14","22","64.2","22","96","x","1.6","1.3","1.08","6","64.2","16.1","- |  - |  - |  -","","","","11.50","0.32","","","","","","","","","","0","0","79","0","95.5","468","0","","3","533","103","108","Main"
"263","6634659","US DD1573","2026-04-14","159","23.6","229","17","","2.3","2.3","1.24","0","23.6","-9.5","- |  - |  - |  -","","","","10.23","1.77","","","","","20","","1","","","67","63","70","68","100.4","468","0","","84","195","103","3","North Milking Cows"
"81","3087668","US DD1574","2026-04-14","260","56.9","64","51","","3.0","3.3","1.36","1","56.9","-3.3","- |  - |  - |  -","","","","13.90","0.17","","Pregnant","Vet ck-PG","2026-03-20","76","","2","2026-03-20","Pregnant","67","68","69","68","101.1","468","0","","5","476","103","3","North Milking Cows"
"1207","","US DD1576","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg 90D,heifer calf","2026-03-20","116","","1","2026-03-20","Pregnant","","","","","","468","","","","","","11","Young stock"
"191","3183576","US DD1578","2026-04-14","37","43.7","95","1","","1.8","1.9","1.14","1","43.7","1.5","- |  - |  - |  -","2026-04-06","","","10.42","1.99","296","Dirty cow","","2026-03-20","","","","","","65","72","67","68","100.4","468","0","","8","461","102","103","South Milking Cows"
"1213","","US DD1582","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","","2026-03-20","267","x","1","2026-03-20","Pregnant","","","","","","468","","","","","","11","Young stock"
"75","3088111","US DD1583","2026-04-14","229","34.4","185","19","","2.8","2.1","1.42","0","34.4","-0.4","- |  - |  - |  -","","","","13.05","0.92","","Off sync program","","2026-02-23","27","","4","2026-02-20","Not Pregnant","78","0","0","77","102.0","468","0","","9","639","103","3","North Milking Cows"
"99","3352005","US DD1585","2026-04-14","251","54.0","179","10","","2.6","2.9","1.29","0","54.0","-0.9","- |  - |  - |  -","","","","13.97","0.20","","Pregnant","Vet ck-pg","2025-12-19","185","","1","2025-12-19","Pregnant","62","63","63","62","101.1","468","0","","6","490","103","3","North Milking Cows"
"185","3087303","US DD1586","2026-04-14","247","25.4","207","72","x","2.5","2.0","1.08","4","25.4","-25.4","- |  - |  - |  -","","","","10.51","0.23","","Pregnant","Vet ck-preg,twins reck 120D","2026-02-20","112","","2","2026-02-20","Pregnant","0","0","68","0","99.0","468","0","","5","528","103","3","North Milking Cows"
"1219","","US DD1589","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1220","","US DD1590","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-150D","2025-12-19","267","x","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"1222","","US DD1600","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1223","","US DD1601","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"13","3086569","US DD1602","2026-04-14","224","48.7","117","26","","3.0","2.9","1.26","1","48.7","-6.2","- |  - |  - |  -","","","","12.80","0.18","836","Female infertility","Vet ck-fert ck-watch for heat","2026-01-16","65","","1","","","83","81","0","82","102.0","468","0","","9","446","101","103","South Milking Cows"
"255","6635055","US DD1603","2026-04-14","147","60.0","106","4","","2.9","2.7","1.26","0","60.0","-4.0","- |  - |  - |  -","","","","17.07","0.25","","Fertility cycling","Vet ck-stat left,CL right, lut","2026-03-20","4","","1","","","65","71","66","65","101.3","468","0","","0","522","103","3","North Milking Cows"
"147","3086154","US DD1604","2026-04-14","621","32.6","240","16","","2.5","2.1","1.03","3","32.6","-2.4","- |  - |  - |  -","","","","9.11","0.46","","Pregnant","Vet ck-preg","2026-02-20","130","","5","2026-02-20","Pregnant","78","72","69","71","100.6","468","0","","2","501","101","103","South Milking Cows"
"1226","","US DD1605","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"156","3085889","US DD1607","2026-04-14","242","81.3","560","8","","3.1","3.3","1.24","0","81.3","2.6","- |  - |  - |  -","","","","14.88","0.24","212","","","","65","","3","","","69","73","71","69","102.7","468","0","","9","536","102","103","South Milking Cows"
"88","3087586","US DD1608","2026-04-14","21","60.0","13","1","","2.9","3.9","1.22","0","60.0","0.9","- |  - |  - |  -","","","","14.53","0.34","","","","","","","","","","71","72","72","70","99.5","468","0","","1","489","104","3","North Milking Cows"
"86","3087212","US DD1610","2026-04-14","292","43.7","126","8","","2.8","2.0","1.28","0","43.7","-3.1","- |  - |  - |  -","","","","5.15","0.05","","Pregnant","Vet ck-Pg","2025-11-21","219","","1","2025-11-21","Pregnant","58","61","62","58","100.0","468","0","","4","529","104","3","North Milking Cows"
"109","3353222","US DD1611","2026-04-14","255","48.5","212","11","","2.4","2.6","1.29","0","48.5","-2.6","- |  - |  - |  -","","","","13.33","0.18","","Not Pregnant","Vet ck-pg ck-Open,CL left,stat right","2026-01-16","19","","4","2026-01-16","Not Pregnant","62","62","62","62","99.5","468","0","","9","529","104","3","North Milking Cows"
"1230","","US DD1614","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"252","6641942","US DD1617","2026-04-14","21","74.7","24","4","","3.2","4.3","1.03","0","74.7","4.4","- |  - |  - |  -","","","","13.76","0.31","","","","","","","","","","71","71","72","71","99.5","468","0","","3","524","104","3","North Milking Cows"
"1234","","US DD1619","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1236","","US DD1621","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1237","","US DD1622","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"1238","","US DD1623","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"64","3087236","US DD1624","2026-04-14","11","23.8","22","19","x","1.4","1.0","1.60","0","23.8","6.6","- |  - |  - |  -","","","","8.04","0.40","","","","","","","","","","0","76","81","0","96.6","468","0","x","10","531","103","3","North Milking Cows"
"346","3183472","US DD1625","2026-04-14","25","20.1","15","30","","2.1","2.3","0.95","1","20.1","-35.9","[s] High CDT |  - |  - |  -","","","","12.20","0.30","","","","","","","","","","108","63","64","77","99.1","468","0","x","-1","514","104","3","North Milking Cows"
"62","3087292","US DD1627","2026-04-14","200","87.3","351","13","","3.1","4.3","1.35","0","87.3","-0.7","- |  - |  - |  -","","","","17.74","0.35","11","Fertility cycling","Vet ck-pg ck-open, CL left,stat right, lut","2026-03-20","27","","2","","","68","76","70","70","100.6","468","0","","12","596","102","103","South Milking Cows"
"1243","","US DD1629","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg 55D","2026-03-20","81","","1","2026-03-20","Pregnant","","","","","","468","","","","","","11","Young stock"
"1242","","US DD1630","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-140D","2025-12-19","257","","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"1245","","US DD1633","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-130D","2025-12-19","247","","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"204","5925507","US DD1634","2026-04-14","16","66.6","7","1","","2.6","3.0","0.97","0","66.6","4.0","- |  - |  - |  -","","","","13.62","0.19","","","","","","","","","","72","72","72","72","100.6","468","0","x","7","570","104","3","North Milking Cows"
"1247","","US DD1635","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-160D","2025-12-19","277","x","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"1248","","US DD1636","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-140D","2025-12-19","257","","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"1249","","US DD1637","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-50D","2025-12-19","167","","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"1250","","US DD1638","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","Pregnant","Vet ck-pg ck-140D","2025-12-19","257","","1","2025-12-19","Pregnant","","","","","","468","","","","","","11","Young stock"
"1251","","US DD1639","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
"60","3087116","US DD1640","2026-04-14","16","9.5","13","65","x","1.6","1.1","1.13","2","9.5","-21.6","- |  - |  - |  -","","","","12.77","0.26","","","","","","","","","","0","69","0","0","97.5","468","0","","10","535","104","3","North Milking Cows"
"1253","","US DD1641","","","0.0","","","","","","0.00","","0.0","0.0","- |  - |  - |  -","","","","","","","","","","","","","","","","","","","","468","","","","","","11","Young stock"
